NAME,GEOIDFQ,SUMLEVEL,open_year,fuel_type_code,count
Sunbury City,1600000US3975602,160,2017,HY,0
Sunbury City,1600000US3975602,160,2018,HY,0
Sunbury City,1600000US3975602,160,2019,HY,0
Sunbury City,1600000US3975602,160,2020,HY,0
Sunbury City,1600000US3975602,160,2021,HY,0
Sunbury City,1600000US3975602,160,2022,HY,0
Sunbury City,1600000US3975602,160,2023,HY,0
Sunbury City,1600000US3975602,160,2024,HY,0
Sunbury City,1600000US3975602,160,2025,HY,0
Union Township,0700000US391417854099999,070,1999,HY,0
Union Township,0700000US390897840099999,070,1999,HY,0
Union Township,0700000US391417854099999,070,2000,HY,0
Union Township,0700000US390897840099999,070,2000,HY,0
Union Township,0700000US391417854099999,070,2001,HY,0
Union Township,0700000US390897840099999,070,2001,HY,0
Union Township,0700000US391417854099999,070,2002,HY,0
Union Township,0700000US390897840099999,070,2002,HY,0
Union Township,0700000US391417854099999,070,2003,HY,0
Union Township,0700000US390897840099999,070,2003,HY,0
Union Township,0700000US391417854099999,070,2004,HY,0
Union Township,0700000US390897840099999,070,2004,HY,0
Union Township,0700000US391417854099999,070,2005,HY,0
Union Township,0700000US390897840099999,070,2005,HY,0
Union Township,0700000US391417854099999,070,2006,HY,0
Union Township,0700000US390897840099999,070,2006,HY,0
Union Township,0700000US391417854099999,070,2007,HY,0
Union Township,0700000US390897840099999,070,2007,HY,0
Union Township,0700000US391417854099999,070,2008,HY,0
Union Township,0700000US390897840099999,070,2008,HY,0
Union Township,0700000US391417854099999,070,2009,HY,0
Union Township,0700000US390897840099999,070,2009,HY,0
Union Township,0700000US391417854099999,070,2010,HY,0
Union Township,0700000US390897840099999,070,2010,HY,0
Union Township,0700000US391417854099999,070,2011,HY,0
Union Township,0700000US390897840099999,070,2011,HY,0
Union Township,0700000US391417854099999,070,2012,HY,0
Union Township,0700000US390897840099999,070,2012,HY,0
Union Township,0700000US391417854099999,070,2013,HY,0
Union Township,0700000US390897840099999,070,2013,HY,0
Union Township,0700000US391417854099999,070,2014,HY,0
Union Township,0700000US390897840099999,070,2014,HY,0
Union Township,0700000US391417854099999,070,2015,HY,0
Union Township,0700000US390897840099999,070,2015,HY,0
Union Township,0700000US391417854099999,070,2016,HY,0
Union Township,0700000US390897840099999,070,2016,HY,0
Union Township,0700000US391417854099999,070,2017,HY,0
Union Township,0700000US390897840099999,070,2017,HY,0
Union Township,0700000US391417854099999,070,2018,HY,0
Union Township,0700000US390897840099999,070,2018,HY,0
Union Township,0700000US391417854099999,070,2019,HY,0
Union Township,0700000US390897840099999,070,2019,HY,0
Union Township,0700000US391417854099999,070,2020,HY,0
Union Township,0700000US390897840099999,070,2020,HY,0
Union Township,0700000US391417854099999,070,2021,HY,0
Union Township,0700000US390897840099999,070,2021,HY,0
Union Township,0700000US391417854099999,070,2022,HY,0
Union Township,0700000US390897840099999,070,2022,HY,0
Union Township,0700000US391417854099999,070,2023,HY,0
Union Township,0700000US390897840099999,070,2023,HY,0
Union Township,0700000US391417854099999,070,2024,HY,0
Union Township,0700000US390897840099999,070,2024,HY,0
Union Township,0700000US391417854099999,070,2025,HY,0
Union Township,0700000US390897840099999,070,2025,HY,0
Upper Arlington City,1600000US3979002,160,1999,HY,0
Upper Arlington City,1600000US3979002,160,2000,HY,0
Upper Arlington City,1600000US3979002,160,2001,HY,0
Upper Arlington City,1600000US3979002,160,2002,HY,0
Upper Arlington City,1600000US3979002,160,2003,HY,0
Upper Arlington City,1600000US3979002,160,2004,HY,0
Upper Arlington City,1600000US3979002,160,2005,HY,0
Upper Arlington City,1600000US3979002,160,2006,HY,0
Upper Arlington City,1600000US3979002,160,2007,HY,0
Upper Arlington City,1600000US3979002,160,2008,HY,0
Upper Arlington City,1600000US3979002,160,2009,HY,0
Upper Arlington City,1600000US3979002,160,2010,HY,0
Upper Arlington City,1600000US3979002,160,2011,HY,0
Upper Arlington City,1600000US3979002,160,2012,HY,0
Upper Arlington City,1600000US3979002,160,2013,HY,0
Upper Arlington City,1600000US3979002,160,2014,HY,0
Upper Arlington City,1600000US3979002,160,2015,HY,0
Upper Arlington City,1600000US3979002,160,2016,HY,0
Upper Arlington City,1600000US3979002,160,2017,HY,0
Upper Arlington City,1600000US3979002,160,2018,HY,0
Upper Arlington City,1600000US3979002,160,2019,HY,0
Upper Arlington City,1600000US3979002,160,2020,HY,0
Upper Arlington City,1600000US3979002,160,2021,HY,0
Upper Arlington City,1600000US3979002,160,2022,HY,0
Upper Arlington City,1600000US3979002,160,2023,HY,0
Upper Arlington City,1600000US3979002,160,2024,HY,0
Upper Arlington City,1600000US3979002,160,2025,HY,0
Washington Court House City,1600000US3981718,160,1999,HY,0
Washington Court House City,1600000US3981718,160,2000,HY,0
Washington Court House City,1600000US3981718,160,2001,HY,0
Washington Court House City,1600000US3981718,160,2002,HY,0
Washington Court House City,1600000US3981718,160,2003,HY,0
Washington Court House City,1600000US3981718,160,2004,HY,0
Washington Court House City,1600000US3981718,160,2005,HY,0
Washington Court House City,1600000US3981718,160,2006,HY,0
Washington Court House City,1600000US3981718,160,2007,HY,0
Washington Court House City,1600000US3981718,160,2008,HY,0
Washington Court House City,1600000US3981718,160,2009,HY,0
Washington Court House City,1600000US3981718,160,2010,HY,0
Washington Court House City,1600000US3981718,160,2011,HY,0
Washington Court House City,1600000US3981718,160,2012,HY,0
Washington Court House City,1600000US3981718,160,2013,HY,0
Washington Court House City,1600000US3981718,160,2014,HY,0
Washington Court House City,1600000US3981718,160,2015,HY,0
Washington Court House City,1600000US3981718,160,2016,HY,0
Washington Court House City,1600000US3981718,160,2017,HY,0
Washington Court House City,1600000US3981718,160,2018,HY,0
Washington Court House City,1600000US3981718,160,2019,HY,0
Washington Court House City,1600000US3981718,160,2020,HY,0
Washington Court House City,1600000US3981718,160,2021,HY,0
Washington Court House City,1600000US3981718,160,2022,HY,0
Washington Court House City,1600000US3981718,160,2023,HY,0
Washington Court House City,1600000US3981718,160,2024,HY,0
Washington Court House City,1600000US3981718,160,2025,HY,0
Washington Township,0700000US390918142499999,070,1999,HY,0
Washington Township,0700000US390738135499999,070,1999,HY,0
Washington Township,0700000US390918142499999,070,2000,HY,0
Washington Township,0700000US390738135499999,070,2000,HY,0
Washington Township,0700000US390918142499999,070,2001,HY,0
Washington Township,0700000US390738135499999,070,2001,HY,0
Washington Township,0700000US390918142499999,070,2002,HY,0
Washington Township,0700000US390738135499999,070,2002,HY,0
Washington Township,0700000US390918142499999,070,2003,HY,0
Washington Township,0700000US390738135499999,070,2003,HY,0
Washington Township,0700000US390918142499999,070,2004,HY,0
Washington Township,0700000US390738135499999,070,2004,HY,0
Washington Township,0700000US390918142499999,070,2005,HY,0
Washington Township,0700000US390738135499999,070,2005,HY,0
Washington Township,0700000US390918142499999,070,2006,HY,0
Washington Township,0700000US390738135499999,070,2006,HY,0
Washington Township,0700000US390918142499999,070,2007,HY,0
Washington Township,0700000US390738135499999,070,2007,HY,0
Washington Township,0700000US390918142499999,070,2008,HY,0
Washington Township,0700000US390738135499999,070,2008,HY,0
Washington Township,0700000US390918142499999,070,2009,HY,0
Washington Township,0700000US390738135499999,070,2009,HY,0
Washington Township,0700000US390918142499999,070,2010,HY,0
Washington Township,0700000US390738135499999,070,2010,HY,0
Washington Township,0700000US390918142499999,070,2011,HY,0
Washington Township,0700000US390738135499999,070,2011,HY,0
Washington Township,0700000US390918142499999,070,2012,HY,0
Washington Township,0700000US390738135499999,070,2012,HY,0
Washington Township,0700000US390918142499999,070,2013,HY,0
Washington Township,0700000US390738135499999,070,2013,HY,0
Washington Township,0700000US390918142499999,070,2014,HY,0
Washington Township,0700000US390738135499999,070,2014,HY,0
Washington Township,0700000US390918142499999,070,2015,HY,0
Washington Township,0700000US390738135499999,070,2015,HY,0
Washington Township,0700000US390918142499999,070,2016,HY,0
Washington Township,0700000US390738135499999,070,2016,HY,0
Washington Township,0700000US390918142499999,070,2017,HY,0
Washington Township,0700000US390738135499999,070,2017,HY,0
Washington Township,0700000US390918142499999,070,2018,HY,0
Washington Township,0700000US390738135499999,070,2018,HY,0
Washington Township,0700000US390918142499999,070,2019,HY,0
Washington Township,0700000US390738135499999,070,2019,HY,0
Washington Township,0700000US390918142499999,070,2020,HY,0
Washington Township,0700000US390738135499999,070,2020,HY,0
Washington Township,0700000US390918142499999,070,2021,HY,0
Washington Township,0700000US390738135499999,070,2021,HY,0
Washington Township,0700000US390918142499999,070,2022,HY,0
Washington Township,0700000US390738135499999,070,2022,HY,0
Washington Township,0700000US390918142499999,070,2023,HY,0
Washington Township,0700000US390738135499999,070,2023,HY,0
Washington Township,0700000US390918142499999,070,2024,HY,0
Washington Township,0700000US390738135499999,070,2024,HY,0
Washington Township,0700000US390918142499999,070,2025,HY,0
Washington Township,0700000US390738135499999,070,2025,HY,0
Wayne Township,0700000US390838219499999,070,1999,HY,0
Wayne Township,0700000US390838219499999,070,2000,HY,0
Wayne Township,0700000US390838219499999,070,2001,HY,0
Wayne Township,0700000US390838219499999,070,2002,HY,0
Wayne Township,0700000US390838219499999,070,2003,HY,0
Wayne Township,0700000US390838219499999,070,2004,HY,0
Wayne Township,0700000US390838219499999,070,2005,HY,0
Wayne Township,0700000US390838219499999,070,2006,HY,0
Wayne Township,0700000US390838219499999,070,2007,HY,0
Wayne Township,0700000US390838219499999,070,2008,HY,0
Wayne Township,0700000US390838219499999,070,2009,HY,0
Wayne Township,0700000US390838219499999,070,2010,HY,0
Wayne Township,0700000US390838219499999,070,2011,HY,0
Wayne Township,0700000US390838219499999,070,2012,HY,0
Wayne Township,0700000US390838219499999,070,2013,HY,0
Wayne Township,0700000US390838219499999,070,2014,HY,0
Wayne Township,0700000US390838219499999,070,2015,HY,0
Wayne Township,0700000US390838219499999,070,2016,HY,0
Wayne Township,0700000US390838219499999,070,2017,HY,0
Wayne Township,0700000US390838219499999,070,2018,HY,0
Wayne Township,0700000US390838219499999,070,2019,HY,0
Wayne Township,0700000US390838219499999,070,2020,HY,0
Wayne Township,0700000US390838219499999,070,2021,HY,0
Wayne Township,0700000US390838219499999,070,2022,HY,0
Wayne Township,0700000US390838219499999,070,2023,HY,0
Wayne Township,0700000US390838219499999,070,2024,HY,0
Wayne Township,0700000US390838219499999,070,2025,HY,0
West Jefferson Village,1600000US3983580,160,1999,HY,0
West Jefferson Village,1600000US3983580,160,2000,HY,0
West Jefferson Village,1600000US3983580,160,2001,HY,0
West Jefferson Village,1600000US3983580,160,2002,HY,0
West Jefferson Village,1600000US3983580,160,2003,HY,0
West Jefferson Village,1600000US3983580,160,2004,HY,0
West Jefferson Village,1600000US3983580,160,2005,HY,0
West Jefferson Village,1600000US3983580,160,2006,HY,0
West Jefferson Village,1600000US3983580,160,2007,HY,0
West Jefferson Village,1600000US3983580,160,2008,HY,0
West Jefferson Village,1600000US3983580,160,2009,HY,0
West Jefferson Village,1600000US3983580,160,2010,HY,0
West Jefferson Village,1600000US3983580,160,2011,HY,0
West Jefferson Village,1600000US3983580,160,2012,HY,0
West Jefferson Village,1600000US3983580,160,2013,HY,0
West Jefferson Village,1600000US3983580,160,2014,HY,0
West Jefferson Village,1600000US3983580,160,2015,HY,0
West Jefferson Village,1600000US3983580,160,2016,HY,0
West Jefferson Village,1600000US3983580,160,2017,HY,0
West Jefferson Village,1600000US3983580,160,2018,HY,0
West Jefferson Village,1600000US3983580,160,2019,HY,0
West Jefferson Village,1600000US3983580,160,2020,HY,0
West Jefferson Village,1600000US3983580,160,2021,HY,0
West Jefferson Village,1600000US3983580,160,2022,HY,0
West Jefferson Village,1600000US3983580,160,2023,HY,0
West Jefferson Village,1600000US3983580,160,2024,HY,0
West Jefferson Village,1600000US3983580,160,2025,HY,0
Westerville City,1600000US3983342,160,1999,HY,0
Westerville City,1600000US3983342,160,2000,HY,0
Westerville City,1600000US3983342,160,2001,HY,0
Westerville City,1600000US3983342,160,2002,HY,0
Westerville City,1600000US3983342,160,2003,HY,0
Westerville City,1600000US3983342,160,2004,HY,0
Westerville City,1600000US3983342,160,2005,HY,0
Westerville City,1600000US3983342,160,2006,HY,0
Westerville City,1600000US3983342,160,2007,HY,0
Westerville City,1600000US3983342,160,2008,HY,0
Westerville City,1600000US3983342,160,2009,HY,0
Westerville City,1600000US3983342,160,2010,HY,0
Westerville City,1600000US3983342,160,2011,HY,0
Westerville City,1600000US3983342,160,2012,HY,0
Westerville City,1600000US3983342,160,2013,HY,0
Westerville City,1600000US3983342,160,2014,HY,0
Westerville City,1600000US3983342,160,2015,HY,0
Westerville City,1600000US3983342,160,2016,HY,0
Westerville City,1600000US3983342,160,2017,HY,0
Westerville City,1600000US3983342,160,2018,HY,0
Westerville City,1600000US3983342,160,2019,HY,0
Westerville City,1600000US3983342,160,2020,HY,0
Westerville City,1600000US3983342,160,2021,HY,0
Westerville City,1600000US3983342,160,2022,HY,0
Westerville City,1600000US3983342,160,2023,HY,0
Westerville City,1600000US3983342,160,2024,HY,0
Westerville City,1600000US3983342,160,2025,HY,0
Whitehall City,1600000US3984742,160,1999,HY,0
Whitehall City,1600000US3984742,160,2000,HY,0
Whitehall City,1600000US3984742,160,2001,HY,0
Whitehall City,1600000US3984742,160,2002,HY,0
Whitehall City,1600000US3984742,160,2003,HY,0
Whitehall City,1600000US3984742,160,2004,HY,0
Whitehall City,1600000US3984742,160,2005,HY,0
Whitehall City,1600000US3984742,160,2006,HY,0
Whitehall City,1600000US3984742,160,2007,HY,0
Whitehall City,1600000US3984742,160,2008,HY,0
Whitehall City,1600000US3984742,160,2009,HY,0
Whitehall City,1600000US3984742,160,2010,HY,0
Whitehall City,1600000US3984742,160,2011,HY,0
Whitehall City,1600000US3984742,160,2012,HY,0
Whitehall City,1600000US3984742,160,2013,HY,0
Whitehall City,1600000US3984742,160,2014,HY,0
Whitehall City,1600000US3984742,160,2015,HY,0
Whitehall City,1600000US3984742,160,2016,HY,0
Whitehall City,1600000US3984742,160,2017,HY,0
Whitehall City,1600000US3984742,160,2018,HY,0
Whitehall City,1600000US3984742,160,2019,HY,0
Whitehall City,1600000US3984742,160,2020,HY,0
Whitehall City,1600000US3984742,160,2021,HY,1
Whitehall City,1600000US3984742,160,2022,HY,0
Whitehall City,1600000US3984742,160,2023,HY,0
Whitehall City,1600000US3984742,160,2024,HY,0
Whitehall City,1600000US3984742,160,2025,HY,0
Worthington City,1600000US3986604,160,1999,HY,0
Worthington City,1600000US3986604,160,2000,HY,0
Worthington City,1600000US3986604,160,2001,HY,0
Worthington City,1600000US3986604,160,2002,HY,0
Worthington City,1600000US3986604,160,2003,HY,0
Worthington City,1600000US3986604,160,2004,HY,0
Worthington City,1600000US3986604,160,2005,HY,0
Worthington City,1600000US3986604,160,2006,HY,0
Worthington City,1600000US3986604,160,2007,HY,0
Worthington City,1600000US3986604,160,2008,HY,0
Worthington City,1600000US3986604,160,2009,HY,0
Worthington City,1600000US3986604,160,2010,HY,0
Worthington City,1600000US3986604,160,2011,HY,0
Worthington City,1600000US3986604,160,2012,HY,0
Worthington City,1600000US3986604,160,2013,HY,0
Worthington City,1600000US3986604,160,2014,HY,0
Worthington City,1600000US3986604,160,2015,HY,0
Worthington City,1600000US3986604,160,2016,HY,0
Worthington City,1600000US3986604,160,2017,HY,0
Worthington City,1600000US3986604,160,2018,HY,0
Worthington City,1600000US3986604,160,2019,HY,0
Worthington City,1600000US3986604,160,2020,HY,0
Worthington City,1600000US3986604,160,2021,HY,0
Worthington City,1600000US3986604,160,2022,HY,0
Worthington City,1600000US3986604,160,2023,HY,0
Worthington City,1600000US3986604,160,2024,HY,0
Worthington City,1600000US3986604,160,2025,HY,0
Allen Township,0700000US391590133699999,070,1999,LNG,0
Allen Township,0700000US391590133699999,070,2000,LNG,0
Allen Township,0700000US391590133699999,070,2001,LNG,0
Allen Township,0700000US391590133699999,070,2002,LNG,0
Allen Township,0700000US391590133699999,070,2003,LNG,0
Allen Township,0700000US391590133699999,070,2004,LNG,0
Allen Township,0700000US391590133699999,070,2005,LNG,0
Allen Township,0700000US391590133699999,070,2006,LNG,0
Allen Township,0700000US391590133699999,070,2007,LNG,0
Allen Township,0700000US391590133699999,070,2008,LNG,0
Allen Township,0700000US391590133699999,070,2009,LNG,0
Allen Township,0700000US391590133699999,070,2010,LNG,0
Allen Township,0700000US391590133699999,070,2011,LNG,0
Allen Township,0700000US391590133699999,070,2012,LNG,0
Allen Township,0700000US391590133699999,070,2013,LNG,0
Allen Township,0700000US391590133699999,070,2014,LNG,0
Allen Township,0700000US391590133699999,070,2015,LNG,0
Allen Township,0700000US391590133699999,070,2016,LNG,0
Allen Township,0700000US391590133699999,070,2017,LNG,0
Allen Township,0700000US391590133699999,070,2018,LNG,0
Allen Township,0700000US391590133699999,070,2019,LNG,0
Allen Township,0700000US391590133699999,070,2020,LNG,0
Allen Township,0700000US391590133699999,070,2021,LNG,0
Allen Township,0700000US391590133699999,070,2022,LNG,0
Allen Township,0700000US391590133699999,070,2023,LNG,0
Allen Township,0700000US391590133699999,070,2024,LNG,0
Allen Township,0700000US391590133699999,070,2025,LNG,0
Ashville Village,1600000US3902680,160,1999,LNG,0
Ashville Village,1600000US3902680,160,2000,LNG,0
Ashville Village,1600000US3902680,160,2001,LNG,0
Ashville Village,1600000US3902680,160,2002,LNG,0
Ashville Village,1600000US3902680,160,2003,LNG,0
Ashville Village,1600000US3902680,160,2004,LNG,0
Ashville Village,1600000US3902680,160,2005,LNG,0
Ashville Village,1600000US3902680,160,2006,LNG,0
Ashville Village,1600000US3902680,160,2007,LNG,0
Ashville Village,1600000US3902680,160,2008,LNG,0
Ashville Village,1600000US3902680,160,2009,LNG,0
Ashville Village,1600000US3902680,160,2010,LNG,0
Ashville Village,1600000US3902680,160,2011,LNG,0
Ashville Village,1600000US3902680,160,2012,LNG,0
Ashville Village,1600000US3902680,160,2013,LNG,0
Ashville Village,1600000US3902680,160,2014,LNG,0
Ashville Village,1600000US3902680,160,2015,LNG,0
Ashville Village,1600000US3902680,160,2016,LNG,0
Ashville Village,1600000US3902680,160,2017,LNG,0
Ashville Village,1600000US3902680,160,2018,LNG,0
Ashville Village,1600000US3902680,160,2019,LNG,0
Ashville Village,1600000US3902680,160,2020,LNG,0
Ashville Village,1600000US3902680,160,2021,LNG,0
Ashville Village,1600000US3902680,160,2022,LNG,0
Ashville Village,1600000US3902680,160,2023,LNG,0
Ashville Village,1600000US3902680,160,2024,LNG,0
Ashville Village,1600000US3902680,160,2025,LNG,0
Bellefontaine City,1600000US3905130,160,1999,LNG,0
Bellefontaine City,1600000US3905130,160,2000,LNG,0
Bellefontaine City,1600000US3905130,160,2001,LNG,0
Bellefontaine City,1600000US3905130,160,2002,LNG,0
Bellefontaine City,1600000US3905130,160,2003,LNG,0
Bellefontaine City,1600000US3905130,160,2004,LNG,0
Bellefontaine City,1600000US3905130,160,2005,LNG,0
Bellefontaine City,1600000US3905130,160,2006,LNG,0
Bellefontaine City,1600000US3905130,160,2007,LNG,0
Bellefontaine City,1600000US3905130,160,2008,LNG,0
Bellefontaine City,1600000US3905130,160,2009,LNG,0
Bellefontaine City,1600000US3905130,160,2010,LNG,0
Bellefontaine City,1600000US3905130,160,2011,LNG,0
Bellefontaine City,1600000US3905130,160,2012,LNG,0
Bellefontaine City,1600000US3905130,160,2013,LNG,0
Bellefontaine City,1600000US3905130,160,2014,LNG,0
Bellefontaine City,1600000US3905130,160,2015,LNG,0
Bellefontaine City,1600000US3905130,160,2016,LNG,0
Bellefontaine City,1600000US3905130,160,2017,LNG,0
Bellefontaine City,1600000US3905130,160,2018,LNG,0
Bellefontaine City,1600000US3905130,160,2019,LNG,0
Bellefontaine City,1600000US3905130,160,2020,LNG,0
Bellefontaine City,1600000US3905130,160,2021,LNG,0
Bellefontaine City,1600000US3905130,160,2022,LNG,0
Bellefontaine City,1600000US3905130,160,2023,LNG,0
Bellefontaine City,1600000US3905130,160,2024,LNG,0
Bellefontaine City,1600000US3905130,160,2025,LNG,0
Bennington Township,0700000US391170550899999,070,1999,LNG,0
Bennington Township,0700000US391170550899999,070,2000,LNG,0
Bennington Township,0700000US391170550899999,070,2001,LNG,0
Bennington Township,0700000US391170550899999,070,2002,LNG,0
Bennington Township,0700000US391170550899999,070,2003,LNG,0
Bennington Township,0700000US391170550899999,070,2004,LNG,0
Bennington Township,0700000US391170550899999,070,2005,LNG,0
Bennington Township,0700000US391170550899999,070,2006,LNG,0
Bennington Township,0700000US391170550899999,070,2007,LNG,0
Bennington Township,0700000US391170550899999,070,2008,LNG,0
Bennington Township,0700000US391170550899999,070,2009,LNG,0
Bennington Township,0700000US391170550899999,070,2010,LNG,0
Bennington Township,0700000US391170550899999,070,2011,LNG,0
Bennington Township,0700000US391170550899999,070,2012,LNG,0
Bennington Township,0700000US391170550899999,070,2013,LNG,0
Bennington Township,0700000US391170550899999,070,2014,LNG,0
Bennington Township,0700000US391170550899999,070,2015,LNG,0
Bennington Township,0700000US391170550899999,070,2016,LNG,0
Bennington Township,0700000US391170550899999,070,2017,LNG,0
Bennington Township,0700000US391170550899999,070,2018,LNG,0
Bennington Township,0700000US391170550899999,070,2019,LNG,0
Bennington Township,0700000US391170550899999,070,2020,LNG,0
Bennington Township,0700000US391170550899999,070,2021,LNG,0
Bennington Township,0700000US391170550899999,070,2022,LNG,0
Bennington Township,0700000US391170550899999,070,2023,LNG,0
Bennington Township,0700000US391170550899999,070,2024,LNG,0
Bennington Township,0700000US391170550899999,070,2025,LNG,0
Benton Township,0700000US390730557899999,070,1999,LNG,0
Benton Township,0700000US390730557899999,070,2000,LNG,0
Benton Township,0700000US390730557899999,070,2001,LNG,0
Benton Township,0700000US390730557899999,070,2002,LNG,0
Benton Township,0700000US390730557899999,070,2003,LNG,0
Benton Township,0700000US390730557899999,070,2004,LNG,0
Benton Township,0700000US390730557899999,070,2005,LNG,0
Benton Township,0700000US390730557899999,070,2006,LNG,0
Benton Township,0700000US390730557899999,070,2007,LNG,0
Benton Township,0700000US390730557899999,070,2008,LNG,0
Benton Township,0700000US390730557899999,070,2009,LNG,0
Benton Township,0700000US390730557899999,070,2010,LNG,0
Benton Township,0700000US390730557899999,070,2011,LNG,0
Benton Township,0700000US390730557899999,070,2012,LNG,0
Benton Township,0700000US390730557899999,070,2013,LNG,0
Benton Township,0700000US390730557899999,070,2014,LNG,0
Benton Township,0700000US390730557899999,070,2015,LNG,0
Benton Township,0700000US390730557899999,070,2016,LNG,0
Benton Township,0700000US390730557899999,070,2017,LNG,0
Benton Township,0700000US390730557899999,070,2018,LNG,0
Benton Township,0700000US390730557899999,070,2019,LNG,0
Benton Township,0700000US390730557899999,070,2020,LNG,0
Benton Township,0700000US390730557899999,070,2021,LNG,0
Benton Township,0700000US390730557899999,070,2022,LNG,0
Benton Township,0700000US390730557899999,070,2023,LNG,0
Benton Township,0700000US390730557899999,070,2024,LNG,0
Benton Township,0700000US390730557899999,070,2025,LNG,0
Berkshire Township,0700000US390410577499999,070,1999,LNG,0
Berkshire Township,0700000US390410577499999,070,2000,LNG,0
Berkshire Township,0700000US390410577499999,070,2001,LNG,0
Berkshire Township,0700000US390410577499999,070,2002,LNG,0
Berkshire Township,0700000US390410577499999,070,2003,LNG,0
Berkshire Township,0700000US390410577499999,070,2004,LNG,0
Berkshire Township,0700000US390410577499999,070,2005,LNG,0
Berkshire Township,0700000US390410577499999,070,2006,LNG,0
Berkshire Township,0700000US390410577499999,070,2007,LNG,0
Berkshire Township,0700000US390410577499999,070,2008,LNG,0
Berkshire Township,0700000US390410577499999,070,2009,LNG,0
Berkshire Township,0700000US390410577499999,070,2010,LNG,0
Berkshire Township,0700000US390410577499999,070,2011,LNG,0
Berkshire Township,0700000US390410577499999,070,2012,LNG,0
Berkshire Township,0700000US390410577499999,070,2013,LNG,0
Berkshire Township,0700000US390410577499999,070,2014,LNG,0
Berkshire Township,0700000US390410577499999,070,2015,LNG,0
Berkshire Township,0700000US390410577499999,070,2016,LNG,0
Berkshire Township,0700000US390410577499999,070,2017,LNG,0
Berkshire Township,0700000US390410577499999,070,2018,LNG,0
Berkshire Township,0700000US390410577499999,070,2019,LNG,0
Berkshire Township,0700000US390410577499999,070,2020,LNG,0
Berkshire Township,0700000US390410577499999,070,2021,LNG,0
Berkshire Township,0700000US390410577499999,070,2022,LNG,0
Berkshire Township,0700000US390410577499999,070,2023,LNG,0
Berkshire Township,0700000US390410577499999,070,2024,LNG,0
Berkshire Township,0700000US390410577499999,070,2025,LNG,0
Berlin Township,0700000US390410578899999,070,1999,LNG,0
Berlin Township,0700000US390410578899999,070,2000,LNG,0
Berlin Township,0700000US390410578899999,070,2001,LNG,0
Berlin Township,0700000US390410578899999,070,2002,LNG,0
Berlin Township,0700000US390410578899999,070,2003,LNG,0
Berlin Township,0700000US390410578899999,070,2004,LNG,0
Berlin Township,0700000US390410578899999,070,2005,LNG,0
Berlin Township,0700000US390410578899999,070,2006,LNG,0
Berlin Township,0700000US390410578899999,070,2007,LNG,0
Berlin Township,0700000US390410578899999,070,2008,LNG,0
Berlin Township,0700000US390410578899999,070,2009,LNG,0
Berlin Township,0700000US390410578899999,070,2010,LNG,0
Berlin Township,0700000US390410578899999,070,2011,LNG,0
Berlin Township,0700000US390410578899999,070,2012,LNG,0
Berlin Township,0700000US390410578899999,070,2013,LNG,0
Berlin Township,0700000US390410578899999,070,2014,LNG,0
Berlin Township,0700000US390410578899999,070,2015,LNG,0
Berlin Township,0700000US390410578899999,070,2016,LNG,0
Berlin Township,0700000US390410578899999,070,2017,LNG,0
Berlin Township,0700000US390410578899999,070,2018,LNG,0
Berlin Township,0700000US390410578899999,070,2019,LNG,0
Berlin Township,0700000US390410578899999,070,2020,LNG,0
Berlin Township,0700000US390410578899999,070,2021,LNG,0
Berlin Township,0700000US390410578899999,070,2022,LNG,0
Berlin Township,0700000US390410578899999,070,2023,LNG,0
Berlin Township,0700000US390410578899999,070,2024,LNG,0
Berlin Township,0700000US390410578899999,070,2025,LNG,0
Berne Township,0700000US390450595699999,070,1999,LNG,0
Berne Township,0700000US390450595699999,070,2000,LNG,0
Berne Township,0700000US390450595699999,070,2001,LNG,0
Berne Township,0700000US390450595699999,070,2002,LNG,0
Berne Township,0700000US390450595699999,070,2003,LNG,0
Berne Township,0700000US390450595699999,070,2004,LNG,0
Berne Township,0700000US390450595699999,070,2005,LNG,0
Berne Township,0700000US390450595699999,070,2006,LNG,0
Berne Township,0700000US390450595699999,070,2007,LNG,0
Berne Township,0700000US390450595699999,070,2008,LNG,0
Berne Township,0700000US390450595699999,070,2009,LNG,0
Berne Township,0700000US390450595699999,070,2010,LNG,0
Berne Township,0700000US390450595699999,070,2011,LNG,0
Berne Township,0700000US390450595699999,070,2012,LNG,0
Berne Township,0700000US390450595699999,070,2013,LNG,0
Berne Township,0700000US390450595699999,070,2014,LNG,0
Berne Township,0700000US390450595699999,070,2015,LNG,0
Berne Township,0700000US390450595699999,070,2016,LNG,0
Berne Township,0700000US390450595699999,070,2017,LNG,0
Berne Township,0700000US390450595699999,070,2018,LNG,0
Berne Township,0700000US390450595699999,070,2019,LNG,0
Berne Township,0700000US390450595699999,070,2020,LNG,0
Berne Township,0700000US390450595699999,070,2021,LNG,0
Berne Township,0700000US390450595699999,070,2022,LNG,0
Berne Township,0700000US390450595699999,070,2023,LNG,0
Berne Township,0700000US390450595699999,070,2024,LNG,0
Berne Township,0700000US390450595699999,070,2025,LNG,0
Bexley City,1600000US3906278,160,1999,LNG,0
Bexley City,1600000US3906278,160,2000,LNG,0
Bexley City,1600000US3906278,160,2001,LNG,0
Bexley City,1600000US3906278,160,2002,LNG,0
Bexley City,1600000US3906278,160,2003,LNG,0
Bexley City,1600000US3906278,160,2004,LNG,0
Bexley City,1600000US3906278,160,2005,LNG,0
